network,address,name,txcount,create_date
mainnet,0xa2a1bf5a83f9daec2dc364e1c561e937163cb613,CustodialWalletFactoryV2,3799,9/17/2022
mainnet,0x77ceff4173a56cd22b6184fa59c668b364ae55b8,CarTaxiIco,3797,9/26/2017
mainnet,0x646da308ba60102bb2e746b7d86dacfd3a71209c,BirdCoinCrowdsale,3773,1/16/2018
mainnet,0xd23367155b55d67492dfdc0fc7f8bb1df7114fd9,Amplifi,3771,8/07/2022
mainnet,0x41fc5635fc878d13934dc576134c139941b854f9,Mooar,3740,2/15/2023
mainnet,0xe29c5b523590165795bbd7d52369c2895b18841f,ESportsToken,3735,10/31/2017
mainnet,0xa36799739db0db84b500afdd1695f6a670c244f0,BettingRouter,3706,11/10/2022
mainnet,0x78f7ef08b4583f9866d8a98a9f2d9b64d9c02380,TelcoinSale,3690,12/11/2017
mainnet,0x70d841fa16d8cad638beff560ec442c25f293ce8,ERC721VaultFactory,3683,9/29/2021
goerli,0x55af2841472dd53c40e4d5907ac746c2363999d0,ConvexManagerTestnet,3638,8/19/2022
mainnet,0x5139cfee9e8533d9f52be27be183ec60c7222274,WizardsOfEtheen,3631,3/29/2022
mainnet,0xfc064d2f178f95c86f0901b1700cd99d01968b44,Geyser,3626,2/17/2021
mainnet,0xf0160428a8552ac9bb7e050d90eeade4ddd52843,TokenSales,3618,3/29/2016
mainnet,0xde371dad8d8fe3799b8dc60560341614228c5aaf,BaseFixedPriceAuctionERC1155,3601,5/04/2022
mainnet,0x50ca2de80e803bf4b00f188545bca959540c5582,SpadePreSale,3583,12/29/2017
mainnet,0x0b77583d36ee81fdf1b1504d6d7554cd89063101,HackerHaiku,3556,1/12/2023
mainnet,0x87766c251f604163b23802c6b30dae398f49528c,DeveryCrowdsale,3506,1/18/2018
mainnet,0xaf2f7aecfc0152ee05af78b756e46ecbaadc5b61,CyberPhunks,3451,5/14/2022
mainnet,0x50eec6d765792dcfb0913c8403ef2a12e1b861a6,ZCubed,3432,1/25/2023
mainnet,0x21a3fdbc4e9201e85ddd58b7b320ea5aa581fcd6,MtnCrowdsale,3427,1/31/2018
mainnet,0x26d08b9d227933a85e855656dc46ab889e183c88,PlaykeyICO,3410,10/30/2017
mainnet,0xeb51df201213a067227115662ec3787b92956890,Crowdsale,3331,1/18/2018
goerli,0xbd8a30b425a7d4ef24520c6338e0b0f39b269459,Factory,3304,3/04/2023
mainnet,0xe75c7e85fe6add07077467064ad15847e6ba9877,MetaRouter,3291,11/18/2022
goerli,0xce0042b868300000d44a59004da54a005ffdcf9f,SingletonFactory,3282,3/30/2020
mainnet,0x012233b3c8177f0778d910ed88170b82de3bfe57,Registrar,3265,3/11/2017
mainnet,0x1ca200b6fa768d0cbe4b1c52b67daecad94838a6,CrowdfundFactory,3262,2/22/2023
mainnet,0x67675239fa58c84e75f947c14f566842dccb69ae,PixiaAI,3260,1/30/2023
goerli,0xc6a6bd47bbf3530784fb3f438aecbd8f992aef78,Proxy,3255,2/01/2023
mainnet,0xf2fbb2939981594e25d93e6226231fcc1b01718e,Sale,3248,11/05/2017
goerli,0x883e3f10f688282a24e7f8a6c0c6f207a118288a,ConvexManagerTestnet,3225,9/05/2022
mainnet,0xda5bfe0bd4443d63833c8f4e3284357299eae6bc,ERC1155RaribleFactoryC2,3224,12/15/2021
mainnet,0x26d26b1a0243566d1cd38ff9afd5fd3f0fb6cbb4,OpenOceanExchange,3213,2/26/2021
mainnet,0x6291d951c5d68f47ed346042e2f86a94c253bec4,BullRun,3211,11/19/2022
mainnet,0xc48b4814faed1ccc885dd6fde62a6474aecbb19a,CoinMerge,3208,10/15/2021
goerli,0x1af3ce8de065774b0ec08942fc5779930d1a9622,CronUpkeepFactory,3182,8/02/2022
mainnet,0x5b7622ded96511639ddc12c86eb2703331ca2c78,WagyuV2,3181,4/16/2022
mainnet,0x8338005b31bf37dadea7f76a7778dcf9150d8f02,SencTokenSale,3161,3/05/2018
mainnet,0x201dcb47a936db8d0c6358783a7d24b37d5fd1cd,DataWalletCrowdsale,3158,2/05/2018
mainnet,0x25beb989d3ef4e6e0fef8220944bb74e2aa6ff45,OAKTokenCrowdsale,3155,1/27/2018
mainnet,0x2eae96e6bf99565c9d8ce978b24c3fc3b552dc7b,ShiftCashIco,3149,1/24/2018
mainnet,0xd6a32053a58a33b05bad9b388c82bccf203ee714,TokenSwap,3132,7/29/2021
mainnet,0x69592e6f9d21989a043646fe8225da2600e5a0f7,Gravity,3129,1/26/2022
mainnet,0x4799aeafc3e157f799f7c4c2e77d6d2af9ec0d7a,MinerOneCrowdsale,3122,2/15/2018
mainnet,0xd83b6f9a3e623ae4427298726ae32907b477b8cc,TheReliquary,3107,4/17/2022
mainnet,0xa24e9ad2c71f4968175d41536a8999e93c3c20f9,SessiaCrowdsale,3102,5/17/2018
goerli,0x72eab61237491e897e912f1f4102c63505b6bb03,Registry,3088,8/26/2022
mainnet,0x4ddc6d77c37c6c11dd5dbde85d96290ff3b2cab5,BaseDutchAuctionERC721A,3087,4/20/2022
mainnet,0xb9aac097f4dadcd6f06761eb470346415ef28d5a,HubiiCrowdsale,3072,8/22/2017
mainnet,0x320274f5dd332cc3b617b360e8554d95a0b96978,ZillaCrowdsale,3034,11/30/2017
mainnet,0x341ffd5852614e6a9189dc2931cb7ec3f10605b0,Vesting,2998,4/16/2019
mainnet,0xd8c53b5bcc2bb9bbcc9dd498ebc4165d8459349f,Indelible,2953,10/08/2022
mainnet,0x961dfcf1da306a55b0d0302586ba3c63a7655942,CarrefourFactory,2949,9/14/2018
mainnet,0x57f7169809e0f30c2f3d7332710115c1f9236525,Chameleon,2933,5/25/2022
mainnet,0xe3592fd8e438acbffa700ce9582447b4cc3dd5bd,,2932,1/27/2018
mainnet,0x697c139e46779f1677efa6ee1a836f4448d905bb,CRYPTONINJAWORLD,2922,2/25/2023
mainnet,0x52ec32067651cc6a73b89fbe813befd24edb53e8,AtticNFT,2882,1/30/2023
mainnet,0xb564ac229e9d6040a9f1298b7211b9e79ee05a2c,Gravity,2870,2/16/2022
mainnet,0x2484000059004afb720000dc738434fa6200f49d,DharmaKeyRingFactoryV2,2860,10/18/2019
goerli,0xd86bcb7d85163fbc81756bb9cc22225d6abccadb,TransactionManager,2846,7/24/2021
mainnet,0x922e2708462c7a3d014d8344f7c4d92b27ecf332,NeuroniAI,2830,1/15/2023
mainnet,0xaed599aadfee8e32cedb59db2b1120d33a7bacfd,Keep3rV2OracleFactory,2829,3/28/2021
mainnet,0xef970a111dd6c281c40eee6c40b43f24435833c2,AllPairVault,2815,7/20/2021
mainnet,0x7f99c3e587a168aea5ff1fc0f840ba7a0163d00a,WheyFarm,2808,4/14/2021
mainnet,0x3f948349daab5607c8ec3e7a6cdca9f825aa8e1c,BOTXNFT,2805,5/18/2022
mainnet,0x9f0f6e4e6b8651caa3497f643df1455bedcc7c1d,Diamond,2752,10/31/2022
mainnet,0x584bf48227509f93ae7c7f2ac2e3e4364d58050b,BeatTokenCrowdsale,2739,1/23/2018
mainnet,0x1d09a6d1c45d1a9eb8cb8a8354bcd78e225f06d3,WalletFactory,2704,2/18/2021
mainnet,0x5678bcea6d6f33f645dca8c8c9b7d8d5caf0a2b1,Sale,2692,6/20/2017
goerli,0x000000008924d42d98026c656545c3c1fb3ad31c,ERC721SeaDropCloneFactory,2688,3/16/2023
mainnet,0x02101dfb77fde026414827fdc604ddaf224f0921,ERC6551Registry,2686,5/08/2023
mainnet,0x4107873164d3f7ad5e22a186f70b6976183862ba,Otoro,2685,6/27/2022
goerli,0x0b548cb87948b9245d98fd4fc33083ed4e604961,ETHGobblers,2665,12/20/2022
goerli,0x627118a4fb747016911e5cda82e2e77c531e8206,TransparentUpgradeableProxy,2660,7/06/2022
mainnet,0xf7e4197d8c4be4cd7d411af567afd8405c1030d3,,2651,4/06/2021
mainnet,0x07ec30473ef6e1b9a434b1d48b97f79d46c13d5f,EidooTokenSale,2638,10/02/2017
mainnet,0x22ae99d07584a2ae1af748de573c83f1b9cdb4c0,OlympusProV2,2611,2/27/2022
mainnet,0xd96f48665a1410c0cd669a88898eca36b9fc2cce,DegenBox,2600,10/15/2021
mainnet,0x255d597951300a913d5e327c6e92ddc05923febe,CPCrowdsale,2593,9/29/2017
mainnet,0xbd091f143ee754f1d755494441aee781d918cb93,BitMonsters,2582,11/21/2021
mainnet,0xbf07a0df119ca234634588fbdb5625594e2a5bca,IdentityFactory,2578,11/15/2021
mainnet,0xe05cedd2838e4e1d99b539d8c768d6ef2a10f729,Contribution,2572,4/01/2017
mainnet,0x920e4cc5c50548ed2825de9e380a4d7b2a7ff143,FLIPAPE,2569,6/06/2022
mainnet,0x8f8304ea566affeb96ad0ffb593bbebd8876d124,TeritoriMinter,2567,1/05/2023
mainnet,0x6397b95bac068ffefcf38cee8724a85f6b05f46e,Token,2564,6/14/2023
mainnet,0xbbcd93a1809239e3a4beb1b02fa6f8a83f7000b2,Diamond,2559,3/25/2022
goerli,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,UniswapV2Factory,2534,5/05/2020
mainnet,0x35a56c5bb18cdb3b3c3c127e87d96f3c3bea852c,LaunchPoolERC20FundRaisingWithDelayedVesting,2530,5/24/2021
mainnet,0xc64d9e39295144191ad9f7a2c8de28523b8cfeaf,,2528,4/12/2018
mainnet,0xf9b60a9bfb3ea7152ad948edac574e38b767bd3f,LendingBlockTokenEvent,2527,3/05/2018
mainnet,0xa19c3750c8ee46daf5842c412d4d60796a900827,LaunchPoolStakingWithGuild,2525,3/09/2021
mainnet,0xb649c55ac9e436834f22281d70454a6d72bf4e0a,Indelible,2515,11/10/2022
mainnet,0x81c77077f7efac072fc4eedebb6ffdb9a0a337a5,BuenoFactory,2514,12/07/2022
mainnet,0x4f868c1aa37fcf307ab38d215382e88fca6275e2,LiquidityPoolV4,2512,6/23/2021
mainnet,0x270719e21852e0e817c4663cc9f1567441d6eaac,BigBrainCapitalDAO,2507,12/01/2021
goerli,0x6dd4fe82d43d6e671ea1bee59a94e74a718e3684,,2504,3/16/2022
mainnet,0xa759794d39bd92f4e9a264f1092f2859f10d8a1c,CryptoTicketsICO,2488,11/23/2017
mainnet,0xfa5f186b397d67afa5ce938c0cc765a523486d9f,BaseDutchAuctionERC721A,2471,10/12/2022
mainnet,0xc16b2419494ae0604432297d40cdf0e8d68de8d6,FFF,2417,1/30/2022
mainnet,0x12321fb3e2548b03ead42f09cab239cff377b4e2,ColuLocalNetworkSale,2409,2/11/2018
mainnet,0x6f984c337ad5b7c2084805042ae942cef462e3ff,Bridge,2395,9/26/2022
mainnet,0x6f9eb87f5a5638a3424c68ffae824608671f4ea6,ReactorMotors,2381,1/04/2022
mainnet,0x65b35d6eb7006e0e607bc54eb2dfd459923476fe,XINV,2380,5/15/2021
mainnet,0xc4575b61286053c0ac362f70cdaa17becd90aacb,Crowdsale,2355,1/07/2018
mainnet,0x7d69168bc5a4120d3e3d7462b363730014001e0d,TokenSwap,2340,7/29/2021
mainnet,0x94cb646dd34b3b0ff7c116208f7f7ff7ac216079,Indelible,2335,1/25/2023
mainnet,0x43e1e40d405151fc83891b1eecfccddfb0292732,PotionCraftingAdventure,2331,12/13/2022
mainnet,0x5f38c21fdbd33c167d81267b9dcacd9fb0118cb7,,2321,8/30/2017
goerli,0x78608813de5852bbec6a07116026b369ebe18c47,BridgeHead,2311,5/14/2021
mainnet,0xf726d071bfc09236b2d24e3e3de435874d4cc58c,BankOfRyoshi,2284,4/02/2022
mainnet,0x82c3f876058fc4b0211153bbca5a257f1d26e39d,EarthFundStakingRewards,2261,1/12/2022
mainnet,0xb6329bd2741c4e5e91e26c4e653db643e74b2b19,Grails,2233,2/25/2022
goerli,0xaa0aa725aeb1d382f909a8de3041e9ead6507501,EthUsdPriceFeed,2216,7/09/2021
mainnet,0x283fa7e8d0306018edda7ffb2ca45f2e861b89d6,LaunchPoolStakingWithGuild,2210,3/29/2021
mainnet,0x6f35a5e6a7301627a090822895e5e7209ed72f77,SavingAccount,2205,12/12/2020
mainnet,0x6ffd7ede62328b3af38fcd61461bbfc52f5651fe,NFTBridgeEntrypoint,2202,9/21/2021
mainnet,0x410e7696df8be2a123df2cf88808c6ddab2ae2bf,Gr33n,2199,8/22/2022
goerli,0x4958806608d2e3aa22bd8818b555a0a24fe6c38e,BtcUsdPriceFeed,2193,7/09/2021
mainnet,0x95123d2f71d88e2afb5351befb4762d2574fba7a,IndelibleERC721A,2184,8/02/2022
mainnet,0x94dc1cf66c8fd62ef3bd7da53f47423862839823,Sale,2171,10/23/2017
mainnet,0xe47b6ab1b4839200714b2b10a4aeb769d31c4704,Indelible,2127,3/07/2023
mainnet,0x4e59b44847b379578588920ca78fbf26c0b4956c,,2109,8/16/2020
mainnet,0xb55283fb3a40ecdc33e32caeb8e56ed8cdbb31be,AgateToken,2093,8/20/2018
mainnet,0x881ef8c83e612f8573cfcc9c8a078d6f17a52bd8,MoonInc,2077,5/24/2018
mainnet,0xe07141bd2de713df96ea30bff73ed64fde560595,,2072,2/17/2021
mainnet,0x38e03c0750dae1671f69067e8565de2d1009ae0a,SeeleCrowdSale,2071,4/04/2018
mainnet,0x385ed61627a1f2d2851fb686bc40f33944953ef5,FeeMultiToken,2049,9/03/2018
mainnet,0x03011babdf78d67169e2b631d5c8f85a98b54f30,Packs,2045,11/09/2022
mainnet,0x7bf312950f0ec7ccebccfa6cab3977fa1f92cb36,HoldCrowdsale,2039,5/04/2018
mainnet,0x82e8129dafb2d5f06aeded321fb04628f95ef654,Indelible,2034,8/30/2022
mainnet,0x17ccedddc945b35f8067736d5a52cc68cb5a8e0f,DropFactory,2033,10/21/2021
mainnet,0x77d9046ee15faaceb89439ffdde4be071c2f07bd,Jiyuu,2024,2/01/2023
mainnet,0xdf35a8572e8c107e17803f7af2fc48b6c226c6a4,GimmerTokenSale,2023,1/15/2018
goerli,0xc2c439322e1c0370710caff32333aa974c1347ad,ERC721VaultFactory,2021,4/09/2021
mainnet,0x08fc9307e928076062460a0c4db0d2461591ed71,AmbrosusSale,2018,9/22/2017
mainnet,0x2f02be0c4021022b59e9436f335d69df95e5222a,SuperBrainCapitalDao,2018,12/03/2021
mainnet,0x3b84502df3d36ef2e5318bce5a988460cf349304,Indelible,2009,11/11/2022
mainnet,0x6a39909e805a3eadd2b61fff61147796ca6abb47,UpgradeBeaconProxy,2002,9/09/2021
goerli,0x07d55e62c029c97d93ee728907c25d83490d8067,FactoryBeacon,1998,11/16/2022
mainnet,0x59b44e9ac4ab8e29db6faf7bacd726c6b7bc94b9,BleYd,1977,12/25/2022
mainnet,0x6f87364176265cad6ffc70ad2a795630395a8c24,AdminUpgradeabilityProxy,1962,3/31/2021
mainnet,0x903c7af702000b58baee44366815119fd39b2e3d,BoutsCrowdsale,1951,3/11/2018
mainnet,0x1e952efb118d0bd48a824e86b29f34565ee07f20,ZooPool,1940,4/13/2021
mainnet,0x95ddf26d73dfbbffc5a3d008bfdb3fef71fb8a84,ERC721,1938,4/07/2022
mainnet,0xbfb2b6870501a6ff17121d676a0a45a38c9eed1e,LuckyToadv3,1923,10/29/2022
mainnet,0xec203ddb210458df139d02a62baf49ca36a0b8d9,Sale,1913,10/18/2017
mainnet,0xa8a425864db32fcbb459bf527bdbb8128e6abf21,FellowshipPatronPass,1907,3/16/2023
mainnet,0xb3836d31d43d315ba74c21aad3818f9378256152,TheGame,1902,3/18/2018
mainnet,0xb3d2619bcb83f8ed8cd3436aabd05ad47e6c5230,EZM_NFT,1902,9/04/2022
mainnet,0x7a86a2c5bb5094584a40ac10796ce0e6b9cbbbd0,MeatKitesMaker,1901,1/30/2023
mainnet,0x7f509465c38b66bdecec2cfdc842e11809cc8357,GODL,1898,7/12/2021
mainnet,0x32ef81d6b048df4b080999b0a5c4f70a2881434f,PerpetualFutures,1896,10/18/2022
mainnet,0x5a8ffa5f2ce95b3a397bda16ad84781b6fde4f8b,DatariusICO,1862,2/03/2018
mainnet,0x5fe218ba6f2b35225a63141c558bd4a606c42b46,MixedStems_V1,1861,4/09/2022
mainnet,0xcd46fce2daf0f2f5129f74b502667e61b15c89f3,Indelible,1834,11/16/2022
mainnet,0x66323324b77d72c65ea76caa918464836498ebd6,GambioCrowdsale,1833,7/04/2018
mainnet,0xb1bee499b063ee2663b52bfc7a1372296d94e24d,Indelible,1828,12/05/2022
mainnet,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,UniswapV2Factory,1815,5/05/2020
mainnet,0x000000000000df8c944e775bde7af50300999283,,1814,9/21/2022
mainnet,0xaae0633e15200bc9c50d45cd762477d268e126bd,JITU,1811,5/11/2021
mainnet,0x6dacc1e5290e9ecbb766e6644a78d993853bcf1d,SatoshiStakingV2,1805,7/08/2022
mainnet,0x92de1ba0c5f12e8b56597ff11b3be959517b1cd6,PerpetualFutures,1786,9/29/2022
goerli,0x1f98431c8ad98523631ae4a59f267346ea31f984,UniswapV3Factory,1784,5/05/2021
mainnet,0xc8d9b34e5913cd935095cae813dd345a6896c11c,AppicsICO,1777,12/27/2017
goerli,0x13b0d85ccb8bf860b6b79af3029fca081ae9bef2,Create2Deployer,1776,10/20/2021
mainnet,0xe416db68b7eff40e7a4a6f2aef60567fe11e2722,MoonMoonz,1745,10/08/2022
mainnet,0x19c158a6b5508468117f94fe5707ecceb9afec87,DAOHouseFriends,1738,7/07/2022
mainnet,0x804ea14b08dec488e5b0bc408f23eef107fe3717,Venom,1732,12/10/2022
mainnet,0x4b0712de9b75bc68a566215acca876ea5e55c172,Crowdsale,1708,11/19/2017
mainnet,0x77132bb08b02a7a87732ec289efab45edf49884f,MasRelic,1706,5/08/2022
mainnet,0x9e9f4b105e10a66b27c771811ce4defbd44567d2,VaultRouter,1697,6/16/2021
mainnet,0x375b3ff1df2288630a5372c484ce3f2095e832f3,FKXSale,1690,2/15/2018
mainnet,0x720207f72c487cf50f33a8d170e4d31f70998f97,AVATAR,1689,11/04/2022
mainnet,0x1fd19dbdc459422d88cf83ccbe9d8142bd8b7a53,SCIDAO,1676,4/28/2022
mainnet,0x70236b36f86ab4bd557fe9934e1246537b472918,DelegatorFactory,1664,10/06/2021
mainnet,0xa6439ca0fcba1d0f80df0be6a17220fed9c9038a,WETHOmnibridgeRouter,1659,10/16/2021
mainnet,0x69c6c08b91010c88c95775b6fd768e5b04efc106,GebLenderFirstResortRewardsVested,1654,8/03/2021
mainnet,0x44a0574254da49c42f096a92e378239eab07ef79,CloneFactory,1643,9/30/2021
mainnet,0x4376cfb6d9fe9b94a2e9fd0c417f7d50f2a29245,CloneFactory,1635,9/30/2021
mainnet,0xda1d2141154d33cb3b1ce9c87002b07bd24908e9,Indelible,1634,12/14/2022
mainnet,0x3e2a607b12a002cc4b6cfe9d04f14436b13ad4ee,TalaoCrowdsale,1634,6/01/2018
mainnet,0x9a7d9b8693339f82d65f315f180faa0a558469bd,Indelible,1625,11/11/2022
mainnet,0x162927e202e7e8da8035d99c9850aae0de4e7d58,CloneFactory,1621,9/30/2021
mainnet,0x105b2b74fe6de95b68d435f3a3bc8ace03cf1658,PolyDistribution,1620,1/30/2018
mainnet,0xf7b75183a2829843db06266c114297dfbfaee2b6,AccountFactory,1619,1/09/2023
mainnet,0xbe38cdeb8a95e78b3209c80c9c251d47e5ac8756,CloneFactory,1607,9/30/2021
mainnet,0x2c325156416cc7b701151dafb6d4c0bdf0d398f0,SovereignNFTContractFactory,1607,11/01/2021
mainnet,0x8c9c9f6d7a4fea6e5b32f19c368db64127011dc0,EnchantedShop,1607,1/14/2018
mainnet,0x8f2326316ec696f6d023e37a9931c2b2c177a3d7,AssetProxy,1600,9/16/2021
mainnet,0x3da6d8f14dfcd576c46f9994d8fd94883a8f3fe8,SmartPyramid,1594,10/11/2018
mainnet,0xab6e163cbeb3959b68b90bec722f5a9eef82ba72,EthereumPro,1588,7/24/2021
mainnet,0x6ff7b79ddd9e490bc0bbce64a1dc37e37a6e2d71,Nefturians,1588,2/26/2022
mainnet,0xb0fe6581875550421ed1fe4a9ea717fa4fb97308,LuckCashCrowdsale,1581,4/03/2018
mainnet,0x9192249b95d0d3dacb3a0b0cd93560f4209c7493,CloneFactory,1581,9/30/2021
mainnet,0xee77aa3fd23bbebaf94386dd44b548e9a785ea4b,Staking,1578,3/29/2022
mainnet,0xc5f0fb0ed8335f9f87eefac9cdef8d28a3f6d03e,CloneFactory,1572,9/30/2021
mainnet,0xd943c99682d5158f1cd1b563c1d764dff1aea187,CloneFactory,1567,9/30/2021
goerli,0x50f7011aed39b80a9955be51340608f532cb3a45,,1563,1/20/2023
mainnet,0xb71eeba9df6366ac4c378c5c80cef7d771d94102,CloneFactory,1550,9/30/2021
mainnet,0xdb0a415d7e829bf07be151c0c7a65f8e26baa26b,CloneFactory,1547,9/30/2021
mainnet,0x0e5c8c387c5eba2ecbc137ad012aed5fe729e251,RPGTokenWithProtection,1545,10/06/2021
mainnet,0x78e0743b2cc9967bac4643d559a027fa53f6bc88,ChangeCoinPresale,1544,9/08/2017
mainnet,0x495c4abaf7c97e258ca51aa0f6655281ed6beb90,CloneFactory,1544,9/29/2021
mainnet,0x5e8353930b557a524ff92eace9b87d82f9793124,ProjectINK,1540,8/10/2021
mainnet,0x2e6a8306286600e564c16aa0b7a93fced09d586a,WeR1,1535,10/08/2022
mainnet,0x19e5bb63c902c0690d1ba9b946ee8920e8dec3c6,jpegMorgan,1535,2/13/2022
mainnet,0xb5ae848edb296c21259b7467331467d2647eecdf,LemoCoin,1532,5/03/2018
mainnet,0x09a80172ed7335660327cd664876b5df6fe06108,OMPxContract,1528,4/11/2018
mainnet,0x9a1fc8c0369d49f3040bf49c1490e7006657ea56,BridgeUpgradeableProxy,1527,8/24/2021
mainnet,0xe9d9721cf03711643a6e452aad4a35bebd70335a,APENOUT,1526,11/01/2021
mainnet,0x36e3d9e6f22d9e02039fa6ec1cd073216e4d3e8c,CommunityDeployer,1518,5/23/2022
mainnet,0x00ff66ab8699aafa050ee5ef5041d1503aa0849a,BAMM,1490,1/24/2022
mainnet,0x7e2b852ab899af20fb99e5df322ccce5f6491f8a,DropFactory,1488,4/28/2021
mainnet,0x992678ad242230dd795107fee8b572e27083002a,DiamondHandsClub,1485,9/23/2022
mainnet,0x8d26cca0d58913932157dd4b294d4c95066172df,ZeroEx_,1481,12/07/2021
mainnet,0x4a24c1989e5dff0de40f5804b47623b6b4300b04,CollectorETH,1480,2/27/2023
mainnet,0x5824d62f4f3c875c906f4e16d488bed05a87a2ea,Crowdsale,1479,9/03/2018
mainnet,0x36e57db44173330287ae6476a424dadccb6758f8,EternaStaking,1472,2/01/2023
mainnet,0x92a8771c925ec0812325546075be51e76d2f7123,BlackBox,1471,1/08/2023
goerli,0xe5eac0732349ab95ab81140a77cab7f8200384aa,StakefishServicesContractFactory,1467,11/05/2021
mainnet,0x3f0624d68a16f19428584333c1871cdfba0ba870,DatCrowdPreSale,1460,8/11/2017
mainnet,0x10fd9348136dcea154f752fe0b6db45fc298a589,OrgFundFactory,1430,11/08/2022
mainnet,0x317b5d5dcf9bfcc6799bd76571c4171bdb40916a,DmlContribution,1430,4/16/2018
mainnet,0x36cdca1d6d629bacc4dbbe9a259714021dfc9393,Indelible,1421,9/02/2022
mainnet,0xb4e62d6363f82e0e74e8963828815f907eab2c66,WrapYourDooggies,1418,6/12/2022
mainnet,0x65c0a4c7be4ca3657b223ac5031b5ba1f686aed9,EnchantedShop,1408,1/14/2018
mainnet,0xe163f74937c8c3065518486e58d655504da0d4db,AidaICO,1406,1/04/2018
mainnet,0x48599941665827f9ea5a16c3d7417a43a1ce5df4,BftCrowdsale,1401,2/06/2018
mainnet,0x1541a01c407dcf88f32659d2c4a21bb5763fd2b4,HomeGate,1396,10/08/2021
mainnet,0xdf00dac2be1250cf62cbfc617ee7bc45c0016c87,KeepVault,1390,2/02/2021
mainnet,0xf3a1befc9643f94551c24a766afb87383ef64dd4,Indelible,1389,9/28/2022
mainnet,0xa65803ad604668e26a81be92c9f1c90354255eae,FixedPriceSaleModule,1387,3/29/2021
mainnet,0xce417118275171e1f2ce1ca5206b897be17f0134,ERC1967Proxy,1386,1/08/2022
mainnet,0x1d18259f2a88ebee3a87a8d3feb03b41b16255f3,BONER,1385,3/18/2023
mainnet,0xc0744398121ce2209e4d130671ae9910343b08ea,BTHRTokenSale,1383,3/15/2018
mainnet,0xe13e9010e818d48df1a0415021d9526ef845e2cd,VanillaRouter,1383,3/29/2021
mainnet,0xb0aeae6e204bd95911ead25263d7078954fb7fb0,FlashApp,1376,3/13/2021
mainnet,0x14eae1322abcadf490bc6ebd6a821a86373e20c4,HashcardToken,1371,5/04/2018
mainnet,0xac6c28ea3cb8a7ae7536d6e101f1b9b1dc726d67,WalletFactory,1371,8/14/2021
mainnet,0xe28e054d596576841682e8c993e415b3ccb2ebeb,CollabRoyaltiesRegistry,1366,8/23/2021
mainnet,0x42ebb2fd690bbfd4a8d818830b7e884b9b62f249,Crowdsale,1363,12/23/2017
mainnet,0x2d83776ddf6af57a48c8bf016c25fa3b3a25a304,MITx_TokenSale,1349,2/15/2018
mainnet,0xb69d946d8cdc5238b0658188e1babb41b8652a29,Bet2Bank,1341,2/14/2023
mainnet,0x23cd2e6b283754fd2340a75732f9ddbb5d11807e,nftEverRise,1337,4/02/2022
mainnet,0x64efa5181692b58c25242329f40483d478db3d1e,KAMBO,1326,12/10/2022
mainnet,0x6e0ec952e49212f2e2e2f94fedaa84f5c044acef,Crowdsale,1324,6/27/2017
mainnet,0x15fb0d51420d3259607c45d1f6f4ae2ff730b6c7,BOI,1323,7/11/2022
mainnet,0xd3556c893de6a192aeac7fb9955a49ef4aafac08,,1323,10/19/2021
mainnet,0x3ce3b6d9372a4d761172a89cf0139129309fa0ae,FoamSale,1315,7/29/2018
mainnet,0x9d4d0e403035b07e40f873e3389821764c1e5d84,TokenProxy,1311,1/31/2023
mainnet,0xc0601973451d9369252aee01397c0270cd2ecd60,KyberFairLaunchWithToken,1308,12/13/2021
mainnet,0x4ebe2c526ee3ed4791a02960f53f65645f404ed6,TransparentToken,1304,8/19/2021
mainnet,0x85aa7f78bdb2de8f3e0c0010d99ad5853ffcfc63,ERC721VaultFactory,1303,7/02/2021
mainnet,0xa8a6cb3978e2c4edcf5a3d0cb3400e1e5d031479,ImmutablesArt,1294,12/12/2021
mainnet,0xf1917c84ccda4171d78b6969274ab343d3abfbc3,Farmhalla,1281,2/05/2021
mainnet,0x37723287ae6f34866d82ee623401f92ec9013154,Registrar,1280,2/16/2021
mainnet,0xcdda382ddcc19f3e64a612f37afc2c45ff343ed8,BaseDutchAuctionERC721A,1280,1/18/2023
mainnet,0x23f6a2d8d691294c3a1144eed14f5632e8bc1b67,CubePool,1275,4/01/2021
mainnet,0xf9a423b86afbf8db41d7f24fa56848f56684e43f,EveryIcon,1271,12/09/2021
mainnet,0x04bb19e64d2c2d92dc84eff75bd0ab757625a5f2,VaultFactory,1265,2/01/2022
mainnet,0x1e025340d6f75a2a4ef81139049cfbf976782eeb,IcoCrowdsale,1265,2/02/2018
mainnet,0x6260f78a41168fd1edb81dd6f00c4945ac884cfc,ARBITRAGECrowdsale,1260,3/06/2018
mainnet,0x18777aec0b231d1a4a9c66b51253088a03affdfc,LuckchemyCrowdsale,1256,4/21/2018
mainnet,0x4fc16de11deac71e8b2db539d82d93be4b486892,UpgradeBeaconProxy,1256,11/27/2021
mainnet,0x9d90308d16b94c38048c782bdd8104a964758a23,WTFNFT,1253,1/13/2022
mainnet,0x3f553d76b78efb6b50b0022e89e1a60aa7800565,ChillpillStaking,1252,10/11/2022
mainnet,0x2091457430924515e23d7cd4e6a23d2c01fd446e,InFi,1250,1/12/2022
